% emm
@RELATION emm

@ATTRIBUTE bootstrap {False, True}
@ATTRIBUTE criterion {entropy, gini}
@ATTRIBUTE max_features NUMERIC
@ATTRIBUTE min_samples_leaf NUMERIC
@ATTRIBUTE min_samples_split NUMERIC
@ATTRIBUTE strategy {mean}
@ATTRIBUTE y NUMERIC
@ATTRIBUTE task_id NUMERIC
@ATTRIBUTE Dimensionality NUMERIC
@ATTRIBUTE MajorityClassPercentage NUMERIC
@ATTRIBUTE MajorityClassSize NUMERIC
@ATTRIBUTE MinorityClassSize NUMERIC
@ATTRIBUTE NumberOfBinaryFeatures NUMERIC
@ATTRIBUTE NumberOfClasses NUMERIC
@ATTRIBUTE NumberOfFeatures NUMERIC
@ATTRIBUTE NumberOfInstances NUMERIC
@ATTRIBUTE NumberOfInstancesWithMissingValues NUMERIC
@ATTRIBUTE NumberOfMissingValues NUMERIC
@ATTRIBUTE NumberOfNumericFeatures NUMERIC
@ATTRIBUTE NumberOfSymbolicFeatures NUMERIC
@ATTRIBUTE PercentageOfBinaryFeatures NUMERIC
@ATTRIBUTE PercentageOfInstancesWithMissingValues NUMERIC
@ATTRIBUTE PercentageOfMissingValues NUMERIC
@ATTRIBUTE PercentageOfNumericFeatures NUMERIC
@ATTRIBUTE PercentageOfSymbolicFeatures NUMERIC

@DATA
False,gini,0.48550856323123504,4,20,mean,0.730496,53,0.022458628841607566,25.768321513002363,218.0,199.0,0.0,4.0,19.0,846.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0,94.73684210526315,5.263157894736842
False,entropy,0.10634003089692767,20,15,mean,0.699764,53,0.022458628841607566,25.768321513002363,218.0,199.0,0.0,4.0,19.0,846.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0,94.73684210526315,5.263157894736842
True,gini,0.7257665503532277,4,18,mean,0.732861,53,0.022458628841607566,25.768321513002363,218.0,199.0,0.0,4.0,19.0,846.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0,94.73684210526315,5.263157894736842
True,entropy,0.48281139264104456,3,6,mean,0.742317,53,0.022458628841607566,25.768321513002363,218.0,199.0,0.0,4.0,19.0,846.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0,94.73684210526315,5.263157894736842
False,entropy,0.5909453310381568,4,5,mean,0.754137,53,0.022458628841607566,25.768321513002363,218.0,199.0,0.0,4.0,19.0,846.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0,94.73684210526315,5.263157894736842
False,entropy,0.9312547211008014,12,5,mean,0.728132,53,0.022458628841607566,25.768321513002363,218.0,199.0,0.0,4.0,19.0,846.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0,94.73684210526315,5.263157894736842
True,entropy,0.1110820072522345,7,9,mean,0.704492,53,0.022458628841607566,25.768321513002363,218.0,199.0,0.0,4.0,19.0,846.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0,94.73684210526315,5.263157894736842
False,gini,0.2511524325195146,1,7,mean,0.756501,53,0.022458628841607566,25.768321513002363,218.0,199.0,0.0,4.0,19.0,846.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0,94.73684210526315,5.263157894736842
False,gini,0.09452388745021512,19,16,mean,0.696217,53,0.022458628841607566,25.768321513002363,218.0,199.0,0.0,4.0,19.0,846.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0,94.73684210526315,5.263157894736842
False,entropy,0.20740344056788707,1,8,mean,0.750591,53,0.022458628841607566,25.768321513002363,218.0,199.0,0.0,4.0,19.0,846.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0,94.73684210526315,5.263157894736842
True,gini,0.053292222327243066,17,3,mean,0.699764,53,0.022458628841607566,25.768321513002363,218.0,199.0,0.0,4.0,19.0,846.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0,94.73684210526315,5.263157894736842
True,gini,0.8238437280745501,19,16,mean,0.695035,53,0.022458628841607566,25.768321513002363,218.0,199.0,0.0,4.0,19.0,846.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0,94.73684210526315,5.263157894736842
True,entropy,0.5868117667363979,9,11,mean,0.72695,53,0.022458628841607566,25.768321513002363,218.0,199.0,0.0,4.0,19.0,846.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0,94.73684210526315,5.263157894736842
False,gini,0.6160228382104662,5,20,mean,0.732861,53,0.022458628841607566,25.768321513002363,218.0,199.0,0.0,4.0,19.0,846.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0,94.73684210526315,5.263157894736842
True,gini,0.9820526590516723,14,4,mean,0.706856,53,0.022458628841607566,25.768321513002363,218.0,199.0,0.0,4.0,19.0,846.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0,94.73684210526315,5.263157894736842
True,entropy,0.0964911029511677,7,9,mean,0.704492,53,0.022458628841607566,25.768321513002363,218.0,199.0,0.0,4.0,19.0,846.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0,94.73684210526315,5.263157894736842
True,entropy,0.08732178649683475,15,16,mean,0.704492,53,0.022458628841607566,25.768321513002363,218.0,199.0,0.0,4.0,19.0,846.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0,94.73684210526315,5.263157894736842
False,gini,0.6655930987895999,6,16,mean,0.719858,53,0.022458628841607566,25.768321513002363,218.0,199.0,0.0,4.0,19.0,846.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0,94.73684210526315,5.263157894736842
True,gini,0.33756527798899216,15,3,mean,0.713948,53,0.022458628841607566,25.768321513002363,218.0,199.0,0.0,4.0,19.0,846.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0,94.73684210526315,5.263157894736842
True,entropy,0.5260592016229927,19,13,mean,0.706856,53,0.022458628841607566,25.768321513002363,218.0,199.0,0.0,4.0,19.0,846.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0,94.73684210526315,5.263157894736842
True,gini,0.22799185775650044,15,17,mean,0.705674,53,0.022458628841607566,25.768321513002363,218.0,199.0,0.0,4.0,19.0,846.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0,94.73684210526315,5.263157894736842
False,gini,0.2616429365501127,2,11,mean,0.748227,53,0.022458628841607566,25.768321513002363,218.0,199.0,0.0,4.0,19.0,846.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0,94.73684210526315,5.263157894736842
False,gini,0.435224982003501,8,16,mean,0.72104,53,0.022458628841607566,25.768321513002363,218.0,199.0,0.0,4.0,19.0,846.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0,94.73684210526315,5.263157894736842
True,gini,0.32741523717271137,12,17,mean,0.72104,53,0.022458628841607566,25.768321513002363,218.0,199.0,0.0,4.0,19.0,846.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0,94.73684210526315,5.263157894736842
False,entropy,0.6489262978756124,10,10,mean,0.723404,53,0.022458628841607566,25.768321513002363,218.0,199.0,0.0,4.0,19.0,846.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0,94.73684210526315,5.263157894736842
True,gini,0.6298485815514582,13,10,mean,0.708038,53,0.022458628841607566,25.768321513002363,218.0,199.0,0.0,4.0,19.0,846.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0,94.73684210526315,5.263157894736842
False,entropy,0.08693429874597536,13,13,mean,0.70331,53,0.022458628841607566,25.768321513002363,218.0,199.0,0.0,4.0,19.0,846.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0,94.73684210526315,5.263157894736842
False,entropy,0.8557879140868582,8,14,mean,0.728132,53,0.022458628841607566,25.768321513002363,218.0,199.0,0.0,4.0,19.0,846.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0,94.73684210526315,5.263157894736842
True,gini,0.08699079779686991,15,20,mean,0.706856,53,0.022458628841607566,25.768321513002363,218.0,199.0,0.0,4.0,19.0,846.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0,94.73684210526315,5.263157894736842
False,entropy,0.4270718144523934,15,12,mean,0.71513,53,0.022458628841607566,25.768321513002363,218.0,199.0,0.0,4.0,19.0,846.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0,94.73684210526315,5.263157894736842
False,gini,0.7056931496149341,16,13,mean,0.704492,53,0.022458628841607566,25.768321513002363,218.0,199.0,0.0,4.0,19.0,846.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0,94.73684210526315,5.263157894736842
True,gini,0.9638771020361142,2,7,mean,0.738771,53,0.022458628841607566,25.768321513002363,218.0,199.0,0.0,4.0,19.0,846.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0,94.73684210526315,5.263157894736842
False,gini,0.8617986358418498,10,4,mean,0.696217,53,0.022458628841607566,25.768321513002363,218.0,199.0,0.0,4.0,19.0,846.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0,94.73684210526315,5.263157894736842
True,entropy,0.34068453091441464,2,2,mean,0.750591,53,0.022458628841607566,25.768321513002363,218.0,199.0,0.0,4.0,19.0,846.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0,94.73684210526315,5.263157894736842
False,entropy,0.8884436631183968,9,3,mean,0.719858,53,0.022458628841607566,25.768321513002363,218.0,199.0,0.0,4.0,19.0,846.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0,94.73684210526315,5.263157894736842
False,gini,0.3878699431175232,11,5,mean,0.731678,53,0.022458628841607566,25.768321513002363,218.0,199.0,0.0,4.0,19.0,846.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0,94.73684210526315,5.263157894736842
True,gini,0.9575307813827473,9,9,mean,0.717494,53,0.022458628841607566,25.768321513002363,218.0,199.0,0.0,4.0,19.0,846.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0,94.73684210526315,5.263157894736842
False,entropy,0.9435907894558662,3,14,mean,0.737589,53,0.022458628841607566,25.768321513002363,218.0,199.0,0.0,4.0,19.0,846.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0,94.73684210526315,5.263157894736842
False,gini,0.7470662846039272,20,4,mean,0.696217,53,0.022458628841607566,25.768321513002363,218.0,199.0,0.0,4.0,19.0,846.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0,94.73684210526315,5.263157894736842
True,entropy,0.4224231774418965,3,15,mean,0.745863,53,0.022458628841607566,25.768321513002363,218.0,199.0,0.0,4.0,19.0,846.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0,94.73684210526315,5.263157894736842
True,gini,0.022474812312774484,19,4,mean,0.693853,53,0.022458628841607566,25.768321513002363,218.0,199.0,0.0,4.0,19.0,846.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0,94.73684210526315,5.263157894736842
True,entropy,0.8871244351400597,16,8,mean,0.705674,53,0.022458628841607566,25.768321513002363,218.0,199.0,0.0,4.0,19.0,846.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0,94.73684210526315,5.263157894736842
True,entropy,0.7027574330772536,6,14,mean,0.736407,53,0.022458628841607566,25.768321513002363,218.0,199.0,0.0,4.0,19.0,846.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0,94.73684210526315,5.263157894736842
True,gini,0.39013225081456804,1,10,mean,0.743499,53,0.022458628841607566,25.768321513002363,218.0,199.0,0.0,4.0,19.0,846.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0,94.73684210526315,5.263157894736842
False,entropy,0.23530377311169337,12,2,mean,0.72104,53,0.022458628841607566,25.768321513002363,218.0,199.0,0.0,4.0,19.0,846.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0,94.73684210526315,5.263157894736842
True,entropy,0.5626209000589425,12,2,mean,0.717494,53,0.022458628841607566,25.768321513002363,218.0,199.0,0.0,4.0,19.0,846.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0,94.73684210526315,5.263157894736842
True,gini,0.7198169581754431,8,10,mean,0.722222,53,0.022458628841607566,25.768321513002363,218.0,199.0,0.0,4.0,19.0,846.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0,94.73684210526315,5.263157894736842
True,gini,0.7009306037675807,13,18,mean,0.705674,53,0.022458628841607566,25.768321513002363,218.0,199.0,0.0,4.0,19.0,846.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0,94.73684210526315,5.263157894736842
True,gini,0.00845634746158852,20,16,mean,0.698582,53,0.022458628841607566,25.768321513002363,218.0,199.0,0.0,4.0,19.0,846.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0,94.73684210526315,5.263157894736842
False,gini,0.871950657402162,7,10,mean,0.708038,53,0.022458628841607566,25.768321513002363,218.0,199.0,0.0,4.0,19.0,846.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0,94.73684210526315,5.263157894736842
True,entropy,0.4115581540978617,14,19,mean,0.719858,53,0.022458628841607566,25.768321513002363,218.0,199.0,0.0,4.0,19.0,846.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0,94.73684210526315,5.263157894736842
True,gini,0.0026503364006161823,17,14,mean,0.699764,53,0.022458628841607566,25.768321513002363,218.0,199.0,0.0,4.0,19.0,846.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0,94.73684210526315,5.263157894736842
True,gini,0.3087624107119976,9,11,mean,0.718676,53,0.022458628841607566,25.768321513002363,218.0,199.0,0.0,4.0,19.0,846.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0,94.73684210526315,5.263157894736842
False,entropy,0.17383542030031762,9,12,mean,0.723404,53,0.022458628841607566,25.768321513002363,218.0,199.0,0.0,4.0,19.0,846.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0,94.73684210526315,5.263157894736842
False,entropy,0.5639048186858799,4,13,mean,0.748227,53,0.022458628841607566,25.768321513002363,218.0,199.0,0.0,4.0,19.0,846.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0,94.73684210526315,5.263157894736842
True,gini,0.5843441448635517,18,17,mean,0.705674,53,0.022458628841607566,25.768321513002363,218.0,199.0,0.0,4.0,19.0,846.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0,94.73684210526315,5.263157894736842
True,entropy,0.8861075845259756,9,18,mean,0.724586,53,0.022458628841607566,25.768321513002363,218.0,199.0,0.0,4.0,19.0,846.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0,94.73684210526315,5.263157894736842
False,gini,0.7276338982984146,12,14,mean,0.706856,53,0.022458628841607566,25.768321513002363,218.0,199.0,0.0,4.0,19.0,846.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0,94.73684210526315,5.263157894736842
True,entropy,0.11102689729454107,15,7,mean,0.704492,53,0.022458628841607566,25.768321513002363,218.0,199.0,0.0,4.0,19.0,846.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0,94.73684210526315,5.263157894736842
False,entropy,0.4171451916965909,9,16,mean,0.729314,53,0.022458628841607566,25.768321513002363,218.0,199.0,0.0,4.0,19.0,846.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0,94.73684210526315,5.263157894736842
False,entropy,0.06595314500858851,13,8,mean,0.70331,53,0.022458628841607566,25.768321513002363,218.0,199.0,0.0,4.0,19.0,846.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0,94.73684210526315,5.263157894736842
False,entropy,0.8180212945413222,3,10,mean,0.747045,53,0.022458628841607566,25.768321513002363,218.0,199.0,0.0,4.0,19.0,846.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0,94.73684210526315,5.263157894736842
True,entropy,0.9324331328066269,1,14,mean,0.741135,53,0.022458628841607566,25.768321513002363,218.0,199.0,0.0,4.0,19.0,846.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0,94.73684210526315,5.263157894736842
False,entropy,0.7380240906652298,3,20,mean,0.738771,53,0.022458628841607566,25.768321513002363,218.0,199.0,0.0,4.0,19.0,846.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0,94.73684210526315,5.263157894736842
True,gini,0.294843184773235,17,4,mean,0.6974,53,0.022458628841607566,25.768321513002363,218.0,199.0,0.0,4.0,19.0,846.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0,94.73684210526315,5.263157894736842
False,entropy,0.6757553506624722,1,2,mean,0.754137,53,0.022458628841607566,25.768321513002363,218.0,199.0,0.0,4.0,19.0,846.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0,94.73684210526315,5.263157894736842
True,gini,0.32378144115915786,15,15,mean,0.706856,53,0.022458628841607566,25.768321513002363,218.0,199.0,0.0,4.0,19.0,846.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0,94.73684210526315,5.263157894736842
False,gini,0.6428855667333352,10,15,mean,0.71513,53,0.022458628841607566,25.768321513002363,218.0,199.0,0.0,4.0,19.0,846.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0,94.73684210526315,5.263157894736842
False,gini,0.060120639331229686,13,15,mean,0.70331,53,0.022458628841607566,25.768321513002363,218.0,199.0,0.0,4.0,19.0,846.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0,94.73684210526315,5.263157894736842
True,entropy,0.28422771590868046,11,15,mean,0.722222,53,0.022458628841607566,25.768321513002363,218.0,199.0,0.0,4.0,19.0,846.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0,94.73684210526315,5.263157894736842
False,entropy,0.7030003421489259,19,15,mean,0.708038,53,0.022458628841607566,25.768321513002363,218.0,199.0,0.0,4.0,19.0,846.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0,94.73684210526315,5.263157894736842
True,gini,0.4585214112011585,7,3,mean,0.723404,53,0.022458628841607566,25.768321513002363,218.0,199.0,0.0,4.0,19.0,846.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0,94.73684210526315,5.263157894736842
True,gini,0.4508201562713323,7,15,mean,0.72104,53,0.022458628841607566,25.768321513002363,218.0,199.0,0.0,4.0,19.0,846.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0,94.73684210526315,5.263157894736842
False,entropy,0.10537658137496164,3,7,mean,0.738771,53,0.022458628841607566,25.768321513002363,218.0,199.0,0.0,4.0,19.0,846.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0,94.73684210526315,5.263157894736842
False,entropy,0.3701028160047972,14,6,mean,0.716312,53,0.022458628841607566,25.768321513002363,218.0,199.0,0.0,4.0,19.0,846.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0,94.73684210526315,5.263157894736842
False,gini,0.8585694698642914,16,9,mean,0.705674,53,0.022458628841607566,25.768321513002363,218.0,199.0,0.0,4.0,19.0,846.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0,94.73684210526315,5.263157894736842
False,entropy,0.5700419114455855,13,18,mean,0.728132,53,0.022458628841607566,25.768321513002363,218.0,199.0,0.0,4.0,19.0,846.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0,94.73684210526315,5.263157894736842
False,gini,0.7247657464290105,6,7,mean,0.713948,53,0.022458628841607566,25.768321513002363,218.0,199.0,0.0,4.0,19.0,846.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0,94.73684210526315,5.263157894736842
False,entropy,0.9767237017929286,1,8,mean,0.744681,53,0.022458628841607566,25.768321513002363,218.0,199.0,0.0,4.0,19.0,846.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0,94.73684210526315,5.263157894736842
False,gini,0.7919761820406244,14,7,mean,0.712766,53,0.022458628841607566,25.768321513002363,218.0,199.0,0.0,4.0,19.0,846.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0,94.73684210526315,5.263157894736842
False,gini,0.9712599018127843,14,7,mean,0.695035,53,0.022458628841607566,25.768321513002363,218.0,199.0,0.0,4.0,19.0,846.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0,94.73684210526315,5.263157894736842
False,gini,0.5890314710706456,14,17,mean,0.711584,53,0.022458628841607566,25.768321513002363,218.0,199.0,0.0,4.0,19.0,846.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0,94.73684210526315,5.263157894736842
False,entropy,0.6012556914250283,14,7,mean,0.728132,53,0.022458628841607566,25.768321513002363,218.0,199.0,0.0,4.0,19.0,846.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0,94.73684210526315,5.263157894736842
False,entropy,0.7997176437141764,14,12,mean,0.725768,53,0.022458628841607566,25.768321513002363,218.0,199.0,0.0,4.0,19.0,846.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0,94.73684210526315,5.263157894736842
True,gini,0.16042409051620066,6,15,mean,0.722222,53,0.022458628841607566,25.768321513002363,218.0,199.0,0.0,4.0,19.0,846.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0,94.73684210526315,5.263157894736842
True,gini,0.3539488993824472,5,14,mean,0.729314,53,0.022458628841607566,25.768321513002363,218.0,199.0,0.0,4.0,19.0,846.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0,94.73684210526315,5.263157894736842
True,entropy,0.7711378372855822,6,5,mean,0.731678,53,0.022458628841607566,25.768321513002363,218.0,199.0,0.0,4.0,19.0,846.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0,94.73684210526315,5.263157894736842
True,gini,0.37881953395112766,6,5,mean,0.718676,53,0.022458628841607566,25.768321513002363,218.0,199.0,0.0,4.0,19.0,846.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0,94.73684210526315,5.263157894736842
False,entropy,0.8877811657619945,17,13,mean,0.719858,53,0.022458628841607566,25.768321513002363,218.0,199.0,0.0,4.0,19.0,846.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0,94.73684210526315,5.263157894736842
False,entropy,0.7208028472088869,8,15,mean,0.731678,53,0.022458628841607566,25.768321513002363,218.0,199.0,0.0,4.0,19.0,846.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0,94.73684210526315,5.263157894736842
True,gini,0.03748120859374282,14,10,mean,0.710402,53,0.022458628841607566,25.768321513002363,218.0,199.0,0.0,4.0,19.0,846.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0,94.73684210526315,5.263157894736842
False,gini,0.8437196440927713,2,6,mean,0.71513,53,0.022458628841607566,25.768321513002363,218.0,199.0,0.0,4.0,19.0,846.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0,94.73684210526315,5.263157894736842
True,entropy,0.5453161929715287,6,12,mean,0.735225,53,0.022458628841607566,25.768321513002363,218.0,199.0,0.0,4.0,19.0,846.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0,94.73684210526315,5.263157894736842
False,gini,0.8966469404250694,11,14,mean,0.693853,53,0.022458628841607566,25.768321513002363,218.0,199.0,0.0,4.0,19.0,846.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0,94.73684210526315,5.263157894736842
True,entropy,0.559273630488338,12,5,mean,0.717494,53,0.022458628841607566,25.768321513002363,218.0,199.0,0.0,4.0,19.0,846.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0,94.73684210526315,5.263157894736842
False,gini,0.08112186787550546,5,7,mean,0.729314,53,0.022458628841607566,25.768321513002363,218.0,199.0,0.0,4.0,19.0,846.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0,94.73684210526315,5.263157894736842
True,entropy,0.19260870064644298,16,11,mean,0.711584,53,0.022458628841607566,25.768321513002363,218.0,199.0,0.0,4.0,19.0,846.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0,94.73684210526315,5.263157894736842
True,gini,0.2977372933255563,13,9,mean,0.711584,53,0.022458628841607566,25.768321513002363,218.0,199.0,0.0,4.0,19.0,846.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0,94.73684210526315,5.263157894736842
True,gini,0.4757993015674631,4,5,mean,0.731678,53,0.022458628841607566,25.768321513002363,218.0,199.0,0.0,4.0,19.0,846.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0,94.73684210526315,5.263157894736842
False,gini,0.5503924288633076,20,7,mean,0.698582,53,0.022458628841607566,25.768321513002363,218.0,199.0,0.0,4.0,19.0,846.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0,94.73684210526315,5.263157894736842
False,gini,0.17717261402813378,13,3,mean,0.717494,53,0.022458628841607566,25.768321513002363,218.0,199.0,0.0,4.0,19.0,846.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0,94.73684210526315,5.263157894736842
True,gini,0.5057750995112896,14,2,mean,0.710402,53,0.022458628841607566,25.768321513002363,218.0,199.0,0.0,4.0,19.0,846.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0,94.73684210526315,5.263157894736842
False,entropy,0.6253629720148717,6,7,mean,0.738771,53,0.022458628841607566,25.768321513002363,218.0,199.0,0.0,4.0,19.0,846.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0,94.73684210526315,5.263157894736842
False,gini,0.07617952034407771,9,15,mean,0.713948,53,0.022458628841607566,25.768321513002363,218.0,199.0,0.0,4.0,19.0,846.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0,94.73684210526315,5.263157894736842
True,entropy,0.6533579661292175,11,20,mean,0.728132,53,0.022458628841607566,25.768321513002363,218.0,199.0,0.0,4.0,19.0,846.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0,94.73684210526315,5.263157894736842
True,entropy,0.4980997901572338,4,3,mean,0.742317,53,0.022458628841607566,25.768321513002363,218.0,199.0,0.0,4.0,19.0,846.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0,94.73684210526315,5.263157894736842
True,gini,0.1661650230105436,6,11,mean,0.725768,53,0.022458628841607566,25.768321513002363,218.0,199.0,0.0,4.0,19.0,846.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0,94.73684210526315,5.263157894736842
True,entropy,0.30218000742580364,6,17,mean,0.724586,53,0.022458628841607566,25.768321513002363,218.0,199.0,0.0,4.0,19.0,846.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0,94.73684210526315,5.263157894736842
False,gini,0.10366299413656599,19,14,mean,0.696217,53,0.022458628841607566,25.768321513002363,218.0,199.0,0.0,4.0,19.0,846.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0,94.73684210526315,5.263157894736842
True,entropy,0.4146412273938428,4,8,mean,0.747045,53,0.022458628841607566,25.768321513002363,218.0,199.0,0.0,4.0,19.0,846.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0,94.73684210526315,5.263157894736842
False,gini,0.7770862875669845,4,13,mean,0.72104,53,0.022458628841607566,25.768321513002363,218.0,199.0,0.0,4.0,19.0,846.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0,94.73684210526315,5.263157894736842
False,gini,0.36436539525023526,8,18,mean,0.728132,53,0.022458628841607566,25.768321513002363,218.0,199.0,0.0,4.0,19.0,846.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0,94.73684210526315,5.263157894736842
True,entropy,0.03557702973846755,12,8,mean,0.712766,53,0.022458628841607566,25.768321513002363,218.0,199.0,0.0,4.0,19.0,846.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0,94.73684210526315,5.263157894736842
True,gini,0.2910921991922557,1,4,mean,0.747045,53,0.022458628841607566,25.768321513002363,218.0,199.0,0.0,4.0,19.0,846.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0,94.73684210526315,5.263157894736842
True,gini,0.4736695583532795,2,12,mean,0.737589,53,0.022458628841607566,25.768321513002363,218.0,199.0,0.0,4.0,19.0,846.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0,94.73684210526315,5.263157894736842
True,entropy,0.9533649355328342,6,11,mean,0.734043,53,0.022458628841607566,25.768321513002363,218.0,199.0,0.0,4.0,19.0,846.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0,94.73684210526315,5.263157894736842
False,entropy,0.4189213410602376,10,13,mean,0.722222,53,0.022458628841607566,25.768321513002363,218.0,199.0,0.0,4.0,19.0,846.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0,94.73684210526315,5.263157894736842
